id,위도,경도,한글과명,한글보통명,학명,조사연도,조사일자,개체수
29462,37.30000736283914,127.02905085139805,넙적거머리과,조개넙적거머리,Alboglossiphonia lata,2019,2019-09-16,10
30524,37.28499999999999,127.01777777777778,넙적거머리과,조개넙적거머리,Alboglossiphonia lata,2017,2017-10-16,1
29464,37.30000736283914,127.02905085139805,넙적거머리과,조개넙적거머리,Alboglossiphonia lata,2020,2020-04-20,1
30367,37.31240229924519,127.02004547198614,넙적거머리과,조개넙적거머리,Alboglossiphonia lata,2016,2016-03-28,1
31375,37.265761111577355,127.01423888842267,넙적거머리과,조개넙적거머리,Alboglossiphonia lata,2014,2014-07-28,1
30525,37.28499999999999,127.01777777777778,넙적거머리과,조개넙적거머리,Alboglossiphonia lata,2017,2017-11-06,1
30992,37.25496111128066,127.0090305550893,넙적거머리과,조개넙적거머리,Alboglossiphonia lata,2017,2017-06-19,1
34848,37.25805555555556,127.04866666687859,피라미하루살이과,피라미하루살이류,Ameletidae sp.,2007,2007-05-27,1
31097,37.25496111128066,127.0090305550893,왕잠자리과,먹줄왕잠자리,Anax nigrofasciatus,2017,2017-11-06,1
35072,37.27269444465638,126.96216666645473,왕잠자리과,왕잠자리,Anax parthenope julius,2017,2017-07-01,1
33012,37.2527222222752,126.99458333333334,왕잠자리과,왕잠자리,Anax parthenope julius,2017,2017-09-18,1
36149,37.25111111111111,126.97111111111111,왕잠자리과,왕잠자리,Anax parthenope julius,2015,2015-10-19,1
32657,37.263944444656374,126.98899999989403,왕잠자리과,왕잠자리,Anax parthenope julius,2015,2015-10-13,1
35355,37.24266666624281,126.97105555560854,왕잠자리과,왕잠자리,Anax parthenope julius,2015,2015-09-07,1
33606,37.22684418678284,127.02375976615483,왕잠자리과,왕잠자리,Anax parthenope julius,2015,2015-09-21,2
34468,37.269858064386575,127.06160070737202,왕잠자리과,왕잠자리,Anax parthenope julius,2007,2007-10-03,1
33101,37.2527222222752,126.99458333333334,왕잠자리과,왕잠자리,Anax parthenope julius,2020,2020-07-21,1
33605,37.22684418678284,127.02375976615483,왕잠자리과,왕잠자리,Anax parthenope julius,2014,2014-09-22,1
33608,37.22684418678284,127.02375976615483,왕잠자리과,왕잠자리,Anax parthenope julius,2015,2015-11-16,1
31982,37.24039800008139,127.01961199998856,왕잠자리과,왕잠자리,Anax parthenope julius,2020,2020-10-19,1
32658,37.263944444656374,126.98899999989403,왕잠자리과,왕잠자리,Anax parthenope julius,2016,2016-10-11,1
31275,37.25496111128066,127.0090305550893,왕잠자리과,왕잠자리,Anax parthenope julius,2018,2018-10-01,1
30282,37.31240229924519,127.02004547198614,왕잠자리과,왕잠자리,Anax parthenope julius,2014,2014-09-22,1
34693,37.270379123687746,127.0628014066484,왕잠자리과,왕잠자리,Anax parthenope julius,2017,2017-06-12,1
33501,37.22684418678284,127.02375976615483,왕잠자리과,왕잠자리,Anax parthenope julius,2020,2020-06-01,1
35247,37.27269444465638,126.96216666645473,왕잠자리과,왕잠자리,Anax parthenope julius,2014,2014-05-19,1
35327,37.28299999978809,126.95291666666667,왕잠자리과,왕잠자리,Anax parthenope julius,2020,2020-05-18,1
35641,37.300305555562176,126.94461111068725,왕잠자리과,왕잠자리,Anax parthenope julius,2016,2016-09-12,1
36150,37.25111111111111,126.97111111111111,왕잠자리과,왕잠자리,Anax parthenope julius,2016,2016-07-11,1
33009,37.2527222222752,126.99458333333334,왕잠자리과,왕잠자리,Anax parthenope julius,2015,2015-09-14,1
30824,37.28499999999999,127.01777777777778,왕잠자리과,왕잠자리,Anax parthenope julius,2019,2019-07-15,1
33014,37.2527222222752,126.99458333333334,왕잠자리과,왕잠자리,Anax parthenope julius,2019,2019-03-11,1
35073,37.27269444465638,126.96216666645473,왕잠자리과,왕잠자리,Anax parthenope julius,2018,2018-10-08,1
36147,37.25111111111111,126.97111111111111,왕잠자리과,왕잠자리,Anax parthenope julius,2014,2014-10-23,1
35248,37.27269444465638,126.96216666645473,왕잠자리과,왕잠자리,Anax parthenope julius,2014,2014-10-23,1
33425,37.22684418678284,127.02375976615483,왕잠자리과,왕잠자리,Anax parthenope julius,2019,2019-11-11,2
35356,37.24266666624281,126.97105555560854,왕잠자리과,왕잠자리,Anax parthenope julius,2016,2016-09-12,1
33010,37.2527222222752,126.99458333333334,왕잠자리과,왕잠자리,Anax parthenope julius,2016,2016-07-12,1
35642,37.300305555562176,126.94461111068725,왕잠자리과,왕잠자리,Anax parthenope julius,2018,2018-09-10,1
31098,37.25496111128066,127.0090305550893,왕잠자리과,왕잠자리,Anax parthenope julius,2017,2017-09-18,1
35640,37.300305555562176,126.94461111068725,왕잠자리과,왕잠자리,Anax parthenope julius,2015,2015-07-06,1
36148,37.25111111111111,126.97111111111111,왕잠자리과,왕잠자리,Anax parthenope julius,2015,2015-09-07,1
35449,37.300305555562176,126.94461111068725,석패과,펄조개,Anodonta woodiana,2018,2018-04-09,1
34971,37.27269444465638,126.96216666645473,석패과,펄조개,Anodonta woodiana,2020,2020-11-09,1
36028,37.25111111111111,126.97111111111111,석패과,펄조개,Anodonta woodiana,2018,2018-05-01,1
36024,37.25111111111111,126.97111111111111,석패과,펄조개,Anodonta woodiana,2016,2016-04-04,1
34978,37.27269444465638,126.96216666645473,석패과,펄조개,Anodonta woodiana,2016,2016-03-07,1
34138,37.283128282758916,127.06899659660128,석패과,펄조개,Anodonta woodiana,2017,2017-10-02,7
34044,37.302638888888886,127.0478055551317,석패과,펄조개,Anodonta woodiana,2020,2020-10-05,1
34248,37.283128282758916,127.06899659660128,석패과,펄조개,Anodonta woodiana,2020,2020-04-06,3
34532,37.270379123687746,127.0628014066484,석패과,펄조개,Anodonta woodiana,2019,2019-06-03,1
36026,37.25111111111111,126.97111111111111,석패과,펄조개,Anodonta woodiana,2017,2017-10-01,1
36025,37.25111111111111,126.97111111111111,석패과,펄조개,Anodonta woodiana,2017,2017-07-01,1
35892,37.239750000105964,126.9734444443385,석패과,펄조개,Anodonta woodiana,2020,2020-11-09,1
35888,37.239750000105964,126.9734444443385,석패과,펄조개,Anodonta woodiana,2019,2019-04-08,1
35446,37.300305555562176,126.94461111068725,석패과,펄조개,Anodonta woodiana,2017,2017-06-01,1
35452,37.300305555562176,126.94461111068725,석패과,펄조개,Anodonta woodiana,2019,2019-11-05,1
33818,37.25805555555556,127.04866666687859,석패과,펄조개,Anodonta woodiana,2020,2020-09-14,1
35891,37.239750000105964,126.9734444443385,석패과,펄조개,Anodonta woodiana,2020,2020-09-22,1
35319,37.28299999978809,126.95291666666667,석패과,펄조개,Anodonta woodiana,2020,2020-10-05,1
36033,37.25111111111111,126.97111111111111,석패과,펄조개,Anodonta woodiana,2020,2020-11-09,1
34966,37.27269444465638,126.96216666645473,석패과,펄조개,Anodonta woodiana,2017,2017-07-01,1
34967,37.27269444465638,126.96216666645473,석패과,펄조개,Anodonta woodiana,2017,2017-09-01,1
33809,37.25805555555556,127.04866666687859,석패과,펄조개,Anodonta woodiana,2020,2020-04-06,1
35890,37.239750000105964,126.9734444443385,석패과,펄조개,Anodonta woodiana,2020,2020-06-08,1
34252,37.283128282758916,127.06899659660128,석패과,펄조개,Anodonta woodiana,2020,2020-11-09,2
33442,37.22684418678284,127.02375976615483,석패과,펄조개,Anodonta woodiana,2019,2019-07-29,1
34015,37.283128282758916,127.06899659660128,석패과,펄조개,Anodonta woodiana,2019,2019-06-03,4
35450,37.300305555562176,126.94461111068725,석패과,펄조개,Anodonta woodiana,2018,2018-05-01,1
35169,37.27269444465638,126.96216666645473,석패과,펄조개,Anodonta woodiana,2016,2016-10-10,1
32841,37.2527222222752,126.99458333333334,석패과,펄조개,Anodonta woodiana,2018,2018-10-15,1
35887,37.239750000105964,126.9734444443385,석패과,펄조개,Anodonta woodiana,2019,2019-03-11,1
34528,37.270379123687746,127.0628014066484,석패과,펄조개,Anodonta woodiana,2017,2017-11-06,1
34251,37.283128282758916,127.06899659660128,석패과,펄조개,Anodonta woodiana,2020,2020-09-14,1
35445,37.300305555562176,126.94461111068725,석패과,펄조개,Anodonta woodiana,2016,2016-04-04,1
34529,37.270379123687746,127.0628014066484,석패과,펄조개,Anodonta woodiana,2018,2018-09-17,1
34249,37.283128282758916,127.06899659660128,석패과,펄조개,Anodonta woodiana,2020,2020-06-01,11
35886,37.239750000105964,126.9734444443385,석패과,펄조개,Anodonta woodiana,2018,2018-11-01,1
36030,37.25111111111111,126.97111111111111,석패과,펄조개,Anodonta woodiana,2018,2018-09-10,1
34110,37.283128282758916,127.06899659660128,석패과,펄조개,Anodonta woodiana,2019,2019-09-30,1
35885,37.239750000105964,126.9734444443385,석패과,펄조개,Anodonta woodiana,2018,2018-05-01,1
34143,37.283128282758916,127.06899659660128,석패과,펄조개,Anodonta woodiana,2019,2019-03-26,6
34144,37.283128282758916,127.06899659660128,석패과,펄조개,Anodonta woodiana,2019,2019-11-11,10
34527,37.270379123687746,127.0628014066484,석패과,펄조개,Anodonta woodiana,2017,2017-06-12,4
35889,37.239750000105964,126.9734444443385,석패과,펄조개,Anodonta woodiana,2019,2019-11-05,1
34137,37.283128282758916,127.06899659660128,석패과,펄조개,Anodonta woodiana,2017,2017-06-12,5
34965,37.27269444465638,126.96216666645473,석패과,펄조개,Anodonta woodiana,2017,2017-04-01,1
34970,37.27269444465638,126.96216666645473,석패과,펄조개,Anodonta woodiana,2019,2019-07-01,1
